case_id,页面ID,路径,主题,宽,高,实际视口,实际状态,截图,测量JSON,日志,状态,原因,配色依据,配色验收A17,配色证据
A26-dark-768,A26,/admin?section=skills,dark,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/referrals-dark-768x1024.png,evidence/admin-sections-matrix/referrals-dark-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A26-dark-390,A26,/admin?section=skills,dark,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/referrals-dark-390x844.png,evidence/admin-sections-matrix/referrals-dark-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A26-dark-430,A26,/admin?section=skills,dark,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/referrals-dark-430x932.png,evidence/admin-sections-matrix/referrals-dark-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-light-1672,A27,/admin?section=settings,light,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/payments-light-1672x941.png,evidence/admin-sections-matrix/payments-light-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-light-1440,A27,/admin?section=settings,light,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/payments-light-1440x900.png,evidence/admin-sections-matrix/payments-light-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-light-1366,A27,/admin?section=settings,light,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/payments-light-1366x768.png,evidence/admin-sections-matrix/payments-light-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-light-1024,A27,/admin?section=settings,light,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/payments-light-1024x768.png,evidence/admin-sections-matrix/payments-light-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-light-768,A27,/admin?section=settings,light,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/payments-light-768x1024.png,evidence/admin-sections-matrix/payments-light-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-light-390,A27,/admin?section=settings,light,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/payments-light-390x844.png,evidence/admin-sections-matrix/payments-light-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-light-430,A27,/admin?section=settings,light,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/payments-light-430x932.png,evidence/admin-sections-matrix/payments-light-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-dark-1672,A27,/admin?section=settings,dark,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/payments-dark-1672x941.png,evidence/admin-sections-matrix/payments-dark-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-dark-1440,A27,/admin?section=settings,dark,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/payments-dark-1440x900.png,evidence/admin-sections-matrix/payments-dark-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-dark-1366,A27,/admin?section=settings,dark,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/payments-dark-1366x768.png,evidence/admin-sections-matrix/payments-dark-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-dark-1024,A27,/admin?section=settings,dark,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/payments-dark-1024x768.png,evidence/admin-sections-matrix/payments-dark-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-dark-768,A27,/admin?section=settings,dark,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/payments-dark-768x1024.png,evidence/admin-sections-matrix/payments-dark-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-dark-390,A27,/admin?section=settings,dark,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/payments-dark-390x844.png,evidence/admin-sections-matrix/payments-dark-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A27-dark-430,A27,/admin?section=settings,dark,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/payments-dark-430x932.png,evidence/admin-sections-matrix/payments-dark-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-light-1672,A28,/admin?section=accountDeletion,light,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/updates-light-1672x941.png,evidence/admin-sections-matrix/updates-light-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-light-1440,A28,/admin?section=accountDeletion,light,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/updates-light-1440x900.png,evidence/admin-sections-matrix/updates-light-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-light-1366,A28,/admin?section=accountDeletion,light,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/updates-light-1366x768.png,evidence/admin-sections-matrix/updates-light-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-light-1024,A28,/admin?section=accountDeletion,light,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/updates-light-1024x768.png,evidence/admin-sections-matrix/updates-light-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-light-768,A28,/admin?section=accountDeletion,light,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/updates-light-768x1024.png,evidence/admin-sections-matrix/updates-light-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-light-390,A28,/admin?section=accountDeletion,light,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/updates-light-390x844.png,evidence/admin-sections-matrix/updates-light-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-light-430,A28,/admin?section=accountDeletion,light,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/updates-light-430x932.png,evidence/admin-sections-matrix/updates-light-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-dark-1672,A28,/admin?section=accountDeletion,dark,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/updates-dark-1672x941.png,evidence/admin-sections-matrix/updates-dark-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-dark-1440,A28,/admin?section=accountDeletion,dark,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/updates-dark-1440x900.png,evidence/admin-sections-matrix/updates-dark-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-dark-1366,A28,/admin?section=accountDeletion,dark,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/updates-dark-1366x768.png,evidence/admin-sections-matrix/updates-dark-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-dark-1024,A28,/admin?section=accountDeletion,dark,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/updates-dark-1024x768.png,evidence/admin-sections-matrix/updates-dark-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-dark-768,A28,/admin?section=accountDeletion,dark,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/updates-dark-768x1024.png,evidence/admin-sections-matrix/updates-dark-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-dark-390,A28,/admin?section=accountDeletion,dark,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/updates-dark-390x844.png,evidence/admin-sections-matrix/updates-dark-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A28-dark-430,A28,/admin?section=accountDeletion,dark,430,932,430x932,后台默认分区,evidence/admin-sections-matrix/updates-dark-430x932.png,evidence/admin-sections-matrix/updates-dark-430x932.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A29-light-1672,A29,/admin?section=mediaStorage,light,1672,941,1672x941,后台默认分区,evidence/admin-sections-matrix/cdk-light-1672x941.png,evidence/admin-sections-matrix/cdk-light-1672x941.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A29-light-1440,A29,/admin?section=mediaStorage,light,1440,900,1440x900,后台默认分区,evidence/admin-sections-matrix/cdk-light-1440x900.png,evidence/admin-sections-matrix/cdk-light-1440x900.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A29-light-1366,A29,/admin?section=mediaStorage,light,1366,768,1366x768,后台默认分区,evidence/admin-sections-matrix/cdk-light-1366x768.png,evidence/admin-sections-matrix/cdk-light-1366x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A29-light-1024,A29,/admin?section=mediaStorage,light,1024,768,1024x768,后台默认分区,evidence/admin-sections-matrix/cdk-light-1024x768.png,evidence/admin-sections-matrix/cdk-light-1024x768.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A29-light-768,A29,/admin?section=mediaStorage,light,768,1024,768x1024,后台默认分区,evidence/admin-sections-matrix/cdk-light-768x1024.png,evidence/admin-sections-matrix/cdk-light-768x1024.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
A29-light-390,A29,/admin?section=mediaStorage,light,390,844,390x844,后台默认分区,evidence/admin-sections-matrix/cdk-light-390x844.png,evidence/admin-sections-matrix/cdk-light-390x844.json,evidence/after-full-e2e-live-finaldb-20260915.log,PASS,当前构建默认渲染状态已逐项取证；交互/有效/加载/失败/弹层/保存状态仍在页面验收矩阵中单独跟踪。,C01 / 生成按钮B01,PASS,C01;B01;BUILD_ID=9sMLb0KxOZx3vl8L7_ez-;route/theme/viewport
